idImpianto,Gestore,Bandiera,Tipo Impianto,Nome Impianto,Indirizzo,Comune,Provincia,Latitudine,Longitudine,,,
32465,ROSYS CARBURANT S.A.S. DI DE CILLIS PASQUALE & C.,Q8,Altro,ROSYS CARBURANT S.A.S. DI DE CILLIS PASQUALE & C.,CONTRADA ISCA DELLE ROSE 4 83037,MONTECALVO IRPINO,AV,41.152767742195316,14.984673634171486,,,
13954,COLARUSSO FRANCO,Q8,Altro,STAZIONE DI SERVIZIO Q8 di COLARUSSO FRANCO ,VIA FORESTA  83030,MONTEFALCIONE,AV,40.96253910094148,14.877860024571419,,,
6712,SERVIZI & GESTIONI ITALIA srl,Q8,Altro,MONTEFORTE IRPINO S.S. 7 BIS,S.S. 7 BIS SNC 83024,MONTEFORTE IRPINO,AV,40.90179725280561,14.741020473016306,,,
29675,GIO PETROLI DI PACILIO GIOVANNI,Q8,Strada Statale,Q8,Statale 7 bis di Terra di Lavoro. Km. 73+066. dir. Avellino 83024,MONTEFORTE IRPINO,AV,40.89309202904764,14.709549397230148,,,
16298,TOMEO CARMINE,Total Erg,Altro,TOTAL ERG ,VIA NAZIONALE SS7 BIS  83024,MONTEFORTE IRPINO,AV,40.905126379399704,14.745369628071785,,,
6710,SERVIZI & GESTIONI ITALIA srl,Q8,Altro,MONTELLA VIA ROMA,VIA ROMA SNC 83048,MONTELLA,AV,40.84160715780953,15.02192653068846,,,
27823,R.O.C.L.A. (ROMAGNOLO - OLII - CARBURANTI - LUBRIFICANTI AUTOSERVIZI) S.R.L.,Pompe Bianche,Altro,IQ CARBURANTI-MONTEMARANO,SS 400   83040,MONTEMARANO,AV,40.932060553657195,15.011151731014252,,,
8240,FERRARA CARMINE,Esso,Strada Statale,ESSO,Statale 7 Via Appia. Km. 7+780. dir. FOGGIA 83038,MONTEMILETTO,AV,41.0069169298468,14.89947259426117,,,
5372,COLELLA CARLO & C. S.N.C.,Q8,Strada Statale,stazione di servizio q8 di colella carlo & c. snc,Statale 7 Via Appia. Km. 295+415. dir. foggia 83038,MONTEMILETTO,AV,40.99456080934492,14.89971935749054,,,
18695,DEM. AV. PETROLI DI BARONE VINCENZO PANTALEONE,Q8,Altro,Demav petroli,VIA L. DA VINCI 23 83025,MONTORO,AV,40.826716519464625,14.779516160488129,,,
32471,*SORRENTINO ALFONSO SALVATORE*,Pompe Bianche,Altro,fuelsorrentino,VIA ROMA 8 83025,MONTORO,AV,40.82303472011694,14.760104343295097,,,
31710,GA TRADE DI ANGIUONI GIULIA,Q8,Altro,Q8,VIA CAMPO DEI FIORI 1 83025,MONTORO,AV,40.82230787546919,14.804164320230484,,,
31951,BENE DOMENICO SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA,Pompe Bianche,Altro,StarOil,Via Aldo moro 10 83025,MONTORO,AV,40.82622951480685,14.81445126235485,,,
27459,D. MOFFA & C. S.R.L.,Esso,Altro,Staz. Serv. ESSO (D. Moffa & C. srl),strada provinciale 90  83025,MONTORO,AV,40.81732927302566,14.775702059268951,,,
17556,CARRATU'  GERARDO,Agip Eni,Altro,Stazione di Servizio ENI di Carratù Gerardo,Corso Pietro Ascolese 13. 83025,MONTORO INFERIORE,AV,40.810712195684104,14.773054718971252,,,
26289,FORTINO GIOVANNI PIETRO,Pompe Bianche,Altro,ewa,VIA AVELLINO 8 83020,MOSCHIANO,AV,40.87325253971482,14.647438824176788,,,
13355,IOVINO SALVATORE,Q8,Altro,STAZIONE DI SERVIZIO Q8,VIA VITTORIO  EMANUELE 254 83027,MUGNANO DEL CARDINALE,AV,40.937132980922556,14.643873497843742,,,
29967,PENTA PETROLI SRL,Esso,Altro,ESSO NUSCO, S.S.7 LOC. PONTEROMITO SNC 83051,NUSCO,AV,40.896838464431326,15.038651078939438,,,
33679,SAVINO ELIODORO,Pompe Bianche,Altro,Stazione di servizio nusco,via Piano 4 83051,NUSCO,AV,40.89125178208355,15.090275555849075,,,
33929,SACOL - SOCIETA' A RESPONSABILITA' LIMITATA,Q8,Altro,SACOL SRL,Contrada Casale  83014,OSPEDALETTO D'ALPINOLO,AV,40.93603577457024,14.750804454088211,,,
27913,D.A.P. CARBURANTI DI PASQUALE DE ANGELIS & C. S.N.C.,Q8,Altro,Stazione Q8,Contrada Casale.33 - 83014  ,OSPEDALETTO D'ALPINOLO,AV,40.93602483278962,14.750781655311584,,,
32356,G.L.F. S.R.L.,Q8,Altro,Q8,VIA NAZIONALE SNC 83020,PAGO DEL VALLO DI LAURO,AV,40.89837850045992,14.595534726977348,,,
13141,MORSA S. CARBURANTI DI MORSA STEFANO,Pompe Bianche,Altro,MORSA S. CARBURANTI DI MORSA STEFANO,VIA PIANO SNC 83052,PATERNOPOLI,AV,40.97357342101389,15.029571494229572,,,
25440,SILVESTRO CAROLINA,Pompe Bianche,Altro,SILVESTRO CAROLINA,VIA TAVERNANOVA  83030,PRATA DI PRINCIPATO ULTRA,AV,40.993825725304,14.852957725524902,,,
27561,MOCCIA GIUSEPPE,Pompe Bianche,Strada Statale,MOCCIA,Statale 7 Via Appia. Km. 304+50. dir. AVELLINO 83039,PRATOLA SERRA,AV,40.96932721289087,14.839375019073486,,,
27565,"*""EMMEGI GAS - S.R.L.""",Pompe Bianche,Strada Statale,MOCCIA,Statale 7 Via Appia. Km. 304+200. dir. FOGGIA 83039,PRATOLA SERRA,AV,40.96860987232541,14.839010238647461,,,
20092,GESTIONI EUROPA - SOCIETA' PER AZIONI,Total Erg,Altro,Pratola Serra,Strada Statale 7 Km. 302+100   83039,PRATOLA SERRA,AV,40.9722685922129,14.841953963041306,,,
9836,STAZIONE CARBURANTI EST DI DE VITO CARMINE S.A.S.,Q8,Strada Statale,staz.carburanti est,Statale 7 Via Appia. Km. 304. dir. sud,PRATOLA SERRA,AV,40.96470425961358,14.837045520544052,,,
11295,DIPRI S.R.L.,Pompe Bianche,Altro,Dipri Rocca San Felice,VIA PALOMBAIA SNC 83050,ROCCA SAN FELICE,AV,40.97054112492307,15.170500427484512,,,
10586,ALL RENT SERVICE S.P.A.,Pompe Bianche,Altro,All Rent Roccabascerana,VIA PIANO CARACCIOLO SNC 83016,ROCCABASCERANA,AV,41.02032536613755,14.715368332282765,,,
22402,CIMMINO S.R.L. - SOCIETA' A RESPONSABILITA' LIMITATA,Pompe Bianche,Altro,Cimmino srl,VIA LIMATA PASSATURO SNC 83017,ROTONDI,AV,41.04465473670341,14.597997665405273,,,
14863,GALLO ANTONIO,Api-Ip,Altro,Distributore Carburanti Antonio Gallo,VIA G. Matteotti 38 83017,ROTONDI,AV,41.031878170027554,14.598254404576892,,,
17886,STAZIONE DI SERVIZIO TAMOIL DI QUATRANO CARMELINA,Tamoil,Altro,quatrano,VIA SS7 APPIA KM 39.139 SNC 83017,ROTONDI,AV,41.048592428690725,14.595438167452812,,,
7561,PRIZIO DUE S.N.C. DI PRIZIO VINCENZO E RAZZINO ANNA MARIA,Esso,Altro,STAZ. ESSO PRIZIO DUE S.N.C.,CONTRADA POPPANO S.S. 291 SNC 83050,SAN MANGO SUL CALORE,AV,40.966530715268775,14.99395877122879,,,
13143,DISTRIBUTORI ECOS S.R.L.,Pompe Bianche,Altro,ECOS,STRADA PROVINCIALE IRPINIA,SAN MARTINO VALLE CAUDINA,AV,41.03900893843578,14.654232859611511,,,
20536,FADDIMM  S.R.L.,Repsol,Altro,REPSOL ,VIA STARZE  83018,SAN MARTINO VALLE CAUDINA,AV,41.02801756804166,14.660952131213435,,,
24161,PISANIELLO CARLO,Total Erg,Altro,TOTALERG,VIA CESINOLA 29 83018,SAN MARTINO VALLE CAUDINA,AV,41.03556676258518,14.655928015708923,,,
21999,ROMEO LIBERATO,Q8,Altro,carburanti Q8 di romeo liberato,via taverna ferriera 38 83020,SAN MICHELE DI SERINO,AV,40.87207496989957,14.85431358218193,,,
21813,GILIBERTI CARBURANTI S.R.L.,Q8,Strada Statale,Stazione Di Servizio Giliberti Carburanti s.r.l.,Statale 7 Via Appia. Km. 4+400. dir. Avellino 83050,SAN POTITO ULTRA,AV,40.93029657154664,14.86782655119896,,,
29651,PENTA PETROLI SRL,Esso,Altro,SAN SOSSIO BARONIA,PIAZZA MERCATO 55 83050,SAN SOSSIO BARONIA,AV,41.06871097734117,15.201111026284025,,,
25739,RUSSONIELLO  ANTONIO,Pompe Bianche,Altro,russoniello antonio,VIA MONACACCHIO SNC 83053,SANT'ANDREA DI CONZA,AV,40.843015260372205,15.367265939712524,,,
25281,DG CARBURANTI   DI    DI GREGORIO GIOVANNI,Pompe Bianche,Altro,DG Carburanti,VIA M.M. REPPUCCI SNC 83050,SANT'ANGELO ALL'ESCA,AV,41.00323963349286,14.997497628779797,,,
32270,MATULLO SILVANA ELENA,Retitalia,Altro,RETITALIA,PIAZZA DE SANTIS 12 83054,SANT'ANGELO DEI LOMBARDI,AV,40.927972896344414,15.17860653024752,,,
29367,DE PIANO ANNA,Api-Ip,Altro,DISTRIBUTORE IP,Strada Provinciale 5 48 73050,SANTO STEFANO DEL SOLE,AV,40.886032266464795,14.855088740587234,,,
8096,*CARDINALE OTO*,Agip Eni,Strada Statale,AGIP,Statale 90 delle Puglie. Km. 37.700. dir. FOGGIA,SAVIGNANO IRPINO,AV,41.230117780663086,15.162814557552338,,,
25469,CIBELLIS ROCCO,Repsol,Altro,Repsol,C/DA SEPERONI 5. 83050,SENERCHIA,AV,40.7210742875515,15.237990724216274,,,
25481,VOLTURO - DI GUIDA CARBURANTI 2000 DI A. DI GUIDA E C. SNC,Esso,Strada Statale,VOLTURO-DI GUIDA CARBURANTI 2000 (ESSO),Statale 91 della Valle del Sele. Km. III 96. dir. OLIVETO CITRA 83050,SENERCHIA,AV,40.71875161534398,15.23926556110382,,,
23315,ALFANO MELCHIORRE,Pompe Bianche,Altro,ALFANO MELCHIORRE,VIA FERRIERE SNC 83028,SERINO,AV,40.868833806727764,14.856908619403839,,,
23824,DI MATTIA LUIGI,Q8,Altro,DI MATTIA LUIGI,VIA TERMINIO 19 83028,SERINO,AV,40.85744304425777,14.868198037147522,,,
31602,CAPPONI GIOVANNI,Q8,Altro,"Distributore ""Q8 Giovanni Capponi""",via lenze 18 83028,SERINO,AV,40.86432268729384,14.871151149272919,,,
11282,DE SIMONE PIETRO,Esso,Altro,esso,via roma 4 ,SERINO,AV,40.85397760138322,14.87042861571831,,,
9420,F & I DISTRIBUZIONI DI IANNONE G. S.A.S.,Pompe Bianche,Altro,Stazione servizio carburanti,VIA PESCATORE SNC 83028,SERINO,AV,40.85612602453218,14.870915114879608,,,
9912,*ZAINO AMATO MARIO,Q8,Altro,Zaino Amato,Contrada Libera 18 83028,SERINO,AV,40.86431254510433,14.871153831481934,,,
31995,DE MAIO GIUSEPPE,Q8,Altro,Q8,LOCALITA' NUOVA STRADA ZONA INDUSTRIALE snc 83029,SOLOFRA,AV,40.83283812397726,14.836615025997162,,,
20205,SERVIZI & GESTIONI ITALIA S.R.L.,Q8,Altro,SOLOFRA SAMBUCO,VIA SAMBUCO  83029,SOLOFRA,AV,40.83402212493339,14.841050023942557,,,
32574,MIFRA S.R.L.,Agip Eni,Altro,ENI,CORSO UMBERTO I 46 83020,SPERONE,AV,40.95227418855176,14.61024597287178,,,
6711,SERVIZI & GESTIONI ITALIA srl,Q8,Altro,SPERONE S.S. 7 BIS KM 58+984  IMP.Q8,S.S. 7 BIS KM 58+984  IMP.Q8 SNC 83020,SPERONE,AV,40.9523868203699,14.600006639957428,,,
13745,RICCIARDI ALFREDO,Api-Ip,Altro,RICCIARDI ALFREDO,via L. DA VINCI - sulla sp 38 Grottaminarda-Sturno  83055,STURNO,AV,41.02313385790652,15.114843249320983,,,
33225,LP CARBURANTI DI LUCIANO PELLEGRINO,Pompe Bianche,Altro,LP Carburanti,EX S.S. 88 -Loc Embriciera snc 83010,SUMMONTE,AV,40.95583759606444,14.76664423942566,,,
19931,SER.PE.CO.  S.R.L. - SERVIZI PETROLIFERI COORDINATI,Pompe Bianche,Altro,Stazione di Rifornimento Serpeco,ex s.s. 88 località Embriciera,SUMMONTE,AV,40.955834557597534,14.766641557216644,,,
28815,PENTA PETROLI SRL,Esso,Altro,TAURANO,VIA SAN GIOVANNI SNC 83020,TAURANO,AV,40.88425103610374,14.631438106298447,,,
32981,PETRONE ANGELO,Q8,Altro,Q8,VIA A. DE GASPERI SNC 83030,TAURASI,AV,41.010554904307845,14.95776504278183,,,
6804,GERVASIO PIETRO,Pompe Bianche,Altro,Q8,VIA LARGO EUROPA  83056,TEORA,AV,40.851945177446424,15.253650139533875,,,
27227,CAROSELLA ROSAMARIA,Pompe Bianche,Strada Statale,CAROSELLA ROSAMARIA,Statale 7 Via Appia. Km. 348+580. dir. EST 83057,TORELLA DEI LOMBARDI,AV,40.92629729467252,15.089065879583359,,,
15210,ALDORISIO ANTONIO GERARDO,Tamoil,Altro,TAMOIL 8317,EX SS7 APPIA KM 352+190 SNC 83057,TORELLA DEI LOMBARDI,AV,40.92977537219072,15.114554911851883,,,
32170,FADDIMM  S.R.L.,Repsol,Altro,REPSOL,CONTRADA GRIFI SNC 83030,TORRE LE NOCELLE,AV,41.02739982727437,14.89833801984787,,,
28814,PENTA PETROLI SRL,Esso,Altro,TORRIONI,VIA CHIAIO S.P. SERRA BAGNARA SNC 83010,TORRIONI,AV,41.034422028235305,14.809218943119049,,,
14984,DE SALVATORE GIULIO,Total Erg,Altro,TOTALERG,VIA FARULLO 60 83058,TREVICO,AV,41.066627630237605,15.277116894721985,,,
27824,R.O.C.L.A. (ROMAGNOLO - OLII - CARBURANTI - LUBRIFICANTI AUTOSERVIZI) S.R.L.,Pompe Bianche,Altro,IQ CARBURANTI TUFO,Strada Provinciale  (ex SS 371)  83010,TUFO,AV,41.00991654278045,14.823003485798836,,,
3518,RAUSEO GESTIONI S.A.S. DI RAUSEO GIUSEPPE,Agip Eni,Autostradale,CALAGGIO SUD,Autostrada A16 NAPOLI-CANOSA. Km. 106+500. dir. Est 83059,VALLATA,AV,41.06517482461935,15.31485556812288,,,
14295,GALLICCHIO GERARDO,Esso,Strada Statale,ESSO,Statale 91 bis Irpina. Km. 500. dir. SCAMPITELLA 83059,VALLATA,AV,41.042512432971094,15.25738388299942,,,
9169,*ADDONIZIO CIRIACO ANTONIO,Q8,Altro,Impianto carburante di Addonizio Ciriaco Antonio,CONTRADA CHIAIRE  83030,VENTICANO,AV,41.04229415281151,14.915308356285095,,,
18635,COLELLA CARLO & C. S.N.C.,Pompe Bianche,Altro,stazione di servizio,strada provinciale ponte arenola  83030,VENTICANO,AV,41.05232660592328,14.9411541223526,,,
16676,BENECO S.R.L.,Beneco,Altro,Stazione di servizio Venticano, ILICI/SAN NICOLA AREA P.I.P. SNC 83030,VENTICANO,AV,41.05527985606385,14.909357875585556,,,
25750,TRUNFIO GIOVANNI,Repsol,Altro,trunfio giovanni,S.P. 428 KM 10 + 050 SNC 83050,VILLAMAINA,AV,40.98161354765346,15.090537071228027,,,
32350,*CICCONE PASQUALE*,Pompe Bianche,Altro,Carburanti e Lubrificanti TOIL - Ciccone Pasquale,Via Provinciale 11 83030,VILLANOVA DEL BATTISTA,AV,41.12154714846711,15.158271895638336,,,
4124,DEL PERCIO ROBERTO,Q8,Altro,Roberto Del Percio Distributore Carburanti Q8,VIALE RIMEMBRANZA SNC 83050,VOLTURARA IRPINA,AV,40.88160181338869,14.918685257434845,,,
32440,RAFFA ANTONIO,Api-Ip,Altro,IP Raffa Antonio,VIA TOPPO DELL'ANNO SNC 83030,ZUNGOLI,AV,41.13537050559214,15.201091021299362,,,
5513,GESTIONI EUROPA S.p.A.,Total Erg,Altro,ACQUAVIVA DELLE FONTI,S.P. 83 km 0+250  70021,ACQUAVIVA DELLE FONTI,BA,41.04823804917028,16.852480932540857,,,
6752,SERVIZI & GESTIONI ITALIA srl,Q8,Altro,ACQUAVIVA DELLE FONTI STRADA PROV.LE GIOIA DEL COLLE,STRADA PROV.LE GIOIA DEL COLLE SNC 70021,ACQUAVIVA DELLE FONTI,BA,40.88660435572764,16.852892808598313,,,
14618,DE BERNARDIS S.N.C. DI DE BERNARDIS BRUNO & FIGLI,Pompe Bianche,Altro,CAMER,STRADA PROVINCIALE PER SAMMICHELE KM. 1.700  70021,ACQUAVIVA DELLE FONTI,BA,40.8944833320903,16.8677419424057,,,
3524,TRIGNO S.R.L.,Tamoil,Autostradale,LE FONTI EST,Autostrada A14 BOLOGNA-BARI-TARANTO. Km. 697+617. dir. Nord 70021,ACQUAVIVA DELLE FONTI,BA,40.89964810293937,16.872283674764617,,,
3511,SARNI S.R.L.,Q8,Autostradale,LE FONTI OVEST,Autostrada A14 BOLOGNA-BARI-TARANTO. Km. 697+617. dir. Sud 70021,ACQUAVIVA DELLE FONTI,BA,40.89831956089007,16.871803089618652,,,
30234,GESTIONI INNOVATIVE ITALIA S.R.L.,Agip Eni,Altro,PV 56573,VIA GIOIA DEL COLLE KM.0+250 SNC 70021,ACQUAVIVA DELLE FONTI,BA,40.8884458949969,16.851045191287994,,,
11314,F.LLI MIRABELLA S.N.C. DI MIRABELLA MARIO - FRANCESCO E CLAUDIO,Q8,Altro,Q8,VIA SANNICANDRO KM.0.200  70021,ACQUAVIVA DELLE FONTI,BA,40.90510631013048,16.839909330010414,,,
30961,MODI - SOCIETA' A RESPONSABILITA' LIMITATA,Repsol,Altro, ADELFIA OVEST,SP 207 CIRCONV OVEST KM 3 + 450  70010,ADELFIA,BA,41.00145898426779,16.859437823295593,,,
6745,SERVIZI & GESTIONI ITALIA srl,Q8,Altro,ADELFIA SP 84 KM. 1+600,SP 84 KM. 1+600 SNC 70010,ADELFIA,BA,41.00277918299539,16.902264654636383,,,
26835,MODI - SOCIETA' A RESPONSABILITA' LIMITATA,Dill s,Altro,DILL'S ADELFIA SP 83, SP 83 KM.2.00 SN 70010,ADELFIA,BA,40.9782522054387,16.864394545555115,,,
30504,MODI - SOCIETA' A RESPONSABILITA' LIMITATA,Dill s,Altro,DILL'S ADELFIA SUD,VIA GENERAL SCATTAGLIA  70010,ADELFIA,BA,40.99786139958676,16.869531646370888,,,
26838,MODI - SOCIETA' A RESPONSABILITA' LIMITATA,Dill s,Altro,DILL'S ADELFIA V. CEGLIE,VIA CEGLIE SN 70010,ADELFIA,BA,41.00794029493519,16.86334580183029,,,
12318,CINOTTI PIETRANGELO,Esso,Altro,Stazione di Servizio ESSO,Strada Prov.le 206 Circonvallazione EST  70010,ADELFIA,BA,41.001380848358664,16.880957186222076,,,
23816,IP SERVICES S.R.L.,Api-Ip,Altro,ALBEROBELLO - EINAUDI,VIALE L. EINAUDI SN. 70011,ALBEROBELLO,BA,40.78590483297413,17.244716034393377,,,
22997,SERVIZI & GESTIONI ITALIA S.R.L.,Q8,Altro,ALBEROBELLO VIA TRIESTE E TRENTO,VIA TRIESTE E TRENTO  70011,ALBEROBELLO,BA,40.78612411494102,17.238503645403625,,,
16999,SPINOSA FRANCESCO,Agip Eni,Altro,enicafè spinosa,VIALE BARI S.N. 70011,ALBEROBELLO,BA,40.78717014278633,17.240994773016382,,,
12696,SIMEONE CARBURANTI S.R.L.,Simeone Carburanti,Altro,SIMEONE CARBURANTI,VIA INDIPENDENZA 45 70011,ALBEROBELLO,BA,40.78084791116253,17.242257446050644,,,
19028,ADRIATICA FUEL S.N.C. DI PIETRO CARLONE & C.,Agip Eni,Altro,ADRIATICA FUEL SNC,VIA BARI 60 70022,ALTAMURA,BA,40.83207665037768,16.557003583605933,,,
18278,PELLEGRINO DOMENICO,Agip Eni,Altro,AGIP PELLEGRINO DOMENICO,VIA CARPENTINO 43 70022,ALTAMURA,BA,40.82258520862914,16.560007988430016,,,
18340,ALBERGO LUCA,Pompe Bianche,Altro,ALBERGO LUCA,VIA BARI  70022,ALTAMURA,BA,40.83284745926313,16.55791461467743,,,
6747,SERVIZI & GESTIONI ITALIA srl,Q8,Altro,ALTAMURA S.S. 96 KM 73+390,S.S. 96 KM 73+390 SNC 70022,ALTAMURA,BA,40.82077399138478,16.462663096225697,,,
23376,SERVIZI & GESTIONI ITALIA S.R.L.,Q8,Altro,ALTAMURA VIA CORATO,VIA CORATO  70022,ALTAMURA,BA,40.83579336340907,16.544580691401734,,,
28094,CALIA BERARDINO,Agip Eni,Strada Statale,Area di servizio di Calia Berardino - Eni,Statale 96 Barese. Km. 84+215. dir. bari 70022,ALTAMURA,BA,40.84849381982713,16.57860097955927,,,
14515,CASAREALE VINCENZO SOCIETA' A RESPONSABILITA' LIMITATA,Pompe Bianche,Altro,CASAREALE,VIA PIETRO COLLETTA SNC 70022,ALTAMURA,BA,40.81608603552074,16.549634635448456,,,
27468,DIGISERVICE SOCIETA' A RESPONSABILITA' LIMITATA,Pompe Bianche,Altro,DIGISERVICE SRL,VIA CARPENTINO SP.ALTAMURA-LATERZA SN 70022,ALTAMURA,BA,40.8138896183945,16.568943858146667,,,
24174,FIOMI CARBURANTI DI FIORE NICOLA  & C. S.A.S.,Esso,Altro,esso,via gravina 179 70022,ALTAMURA,BA,40.82746955497852,16.53440176011884,,,
27571,PLANTAMURA CARBURANTI DI NINIVAGGI FILIPPO & C. S.A.S.,Esso,Strada Statale,ESSO ITALIA S.R.L.,Statale 96 Barese. Km. 81. dir. BARI 70022,ALTAMURA,BA,40.83379153586472,16.559298634529114,,,
27670,EUROCARBURANTI S.R.L.,Pompe Bianche,Altro,EUROCARBURANTI SRL,VIA CASSANO VECCHIA  ANG. LAGO ISEA  70022,ALTAMURA,BA,40.83035326268066,16.56178370118141,,,
11294,SANROCCO CARBURANTI S.R.L.,Pompe Bianche,Altro,SANROCCO CARBURANTI SRL,S.P. 238 KM 52.500  70022,ALTAMURA,BA,40.84039381684474,16.530200517885532,,,
27618,SILVIUM PETROL SOCIETA' A RESPONSABILITA' LIMITATA,Q8,Altro,SILVIUMPETROLSRL,VIA BENCIVENGA 26 70022,ALTAMURA,BA,40.82577069132874,16.537692369172646,,,
27398,ZIENNA DOMENICO,Q8,Altro,STAZIONE DI SERVIZIO Q8,VIA MURA MEGALITICHE S.N. 70022,ALTAMURA,BA,40.835370784460544,16.55510902404785,,,
27336,CASSESE MARIA ARCANGELA,Q8,Altro,Stazione di servizio Q8 di Cassese M. Arcangela,via Gravina 114 70022,ALTAMURA,BA,40.82859549793288,16.543106138706207,,,
21321,SIMONE MCHELE,Api-Ip,Strada Statale,stazione servizio IP Gruppo API,Statale 96 Barese. Km. 79+991. dir. altamura 70022,ALTAMURA,BA,40.81772457224663,16.546735167503357,,,
27402,ZIENNA DOMENICO,Q8,Altro,STAZIONE SERVIZIO Q8 VIA MATERA,VIA MATERA KM 1+615.60  70022,ALTAMURA,BA,40.815763682412786,16.553580164909363,,,
19788,NATALE GIUSEPPE,Total Erg,Altro,TOTALERG,VIA BARI 78 70022,ALTAMURA,BA,40.83340798079886,16.558701165151206,,,
31055,ZIENNA DOMENICO,Q8,Strada Statale,zienna domenico,Statale 99 di Matera. Km. 5+184. dir. ALTAMURA 70022,ALTAMURA,BA,40.784652077114586,16.55610680580139,,,
19027,ADRIATICA FUEL S.N.C. DI PIETRO CARLONE & C.,Agip Eni,Altro,ADRIATICA FUEL SNC,VIA BRUNO BUOZZI 56/58 70123,BARI,BA,41.11374028348466,16.83292955160141,,,
17048,VOLPE INNOCENZO,Agip Eni,Altro,AGIP,VIA BITRITTO  70100,BARI,BA,41.10086011112848,16.846965551376342,,,
4770,CARBUR DRINK SHOP S.R.L.,Pompe Bianche,Altro,ALBERGO PETROLI,VIA GIOVANNI GENTILE 73/C/BIS 70126,BARI,BA,41.102403658046406,16.925233878187555,,,
19620,ANTOGI DISTRIBUZIONE S.N.C. DI TOMMASO GUERRA & C.,Total Erg,Altro,ANTOGI DISTRIBUZIONE SNC TOTALERG,VIALE EUROPA 30 70132,BARI,BA,41.12344462005129,16.812157183885574,,,
5514,GESTIONI EUROPA S.p.A.,Total Erg,Altro,BARI,Via Oberdan 18 70126,BARI,BA,41.117565927641905,16.88485518650816,,,
5770,TotalErg SpA,Total Erg,Altro,BARI,VIA DELLA RESISTENZA snc 70125,BARI,BA,41.10161191534083,16.876384364418072,,,
5772,TotalErg SpA,Total Erg,Altro,BARI,V.GEN.BELLOMO / STRAD. LOSACCO snc 70100,BARI,BA,41.1051801684428,16.850024046627027,,,
28677,IP SERVICES S.R.L.,Api-Ip,Altro,BARI - MERCADANTE,VIA MERCADANTE   70123,BARI,BA,41.13519191947592,16.832691195106463,,,
29914,IP SERVICES S.R.L.,Api-Ip,Altro,BARI - NAPOLI 357,VIA NAPOLI 357 70123,BARI,BA,41.12982727400635,16.832881807374974,,,
28615,IP SERVICES S.R.L.,Api-Ip,Altro,BARI - TORRE A MARE,TORRE A MARE - BARI SS 16 KM 815+660  70045,BARI,BA,41.08203234828573,17.017399999999952,,,
31712,GESTIONI EUROPA - SOCIETA' PER AZIONI,Total Erg,Altro,Bari Palese,S.S. 16 km 795+365  70123,BARI,BA,41.14170854563174,16.80194266140461,,,
23342,IP SERVICES S.R.L.,Api-Ip,Strada Statale,BARI TANGENZIALE,Statale 16 Adriatica. Km. 804+92. dir. brindisi 70125,BARI,BA,41.089842268115035,16.877818186508193,,,
5462,enirete oil&nonoil S.p.A.,Agip Eni,Altro,BARI VIA AMENDOLA,Via Amendola 147 Bis 70126,BARI,BA,41.11359682371464,16.880847170639072,,,
21251,SERVIZI & GESTIONI ITALIA S.R.L.,Q8,Altro,BARI VIA AMENDOLA N. 211/A,VIA AMENDOLA 211/A 70126,BARI,BA,41.09685398038729,16.89010269391781,,,
25217,SERVIZI & GESTIONI ITALIA S.R.L.,Q8,Altro,BARI VIA F.CRISPI,VIA F.CRISPI  70123,BARI,BA,41.12082422799298,16.848532423313486,,,
6743,SERVIZI & GESTIONI ITALIA srl,Q8,Altro,BARI VIA FANELLI - S.P. 80 KM. 1,VIA FANELLI - S.P. 80 KM. 1 SNC 70100,BARI,BA,41.085638146425964,16.88649815078736,,,
6749,SERVIZI & GESTIONI ITALIA srl,Q8,Altro,BARI VIA OBERDAN,VIA OBERDAN SNC 70126,BARI,BA,41.11761166253736,16.884314195106526,,,
20276,SERVIZI & GESTIONI ITALIA S.R.L.,Q8,Altro,BARI VIALE DE LAURENTIS,VIALE DE LAURENTIS  70124,BARI,BA,41.098645382621875,16.86493557242204,,,
28896,SERVIZI & GESTIONI ITALIA S.R.L.,Q8,Altro,BARI _ VIA NAPOLI,VIA NAPOLI  70100,BARI,BA,41.13238240875643,16.82352076494294,,,
29733,BLUEBELL S.R.L.,Q8,Altro,bluebell,viale europa  1 70132,BARI,BA,41.123504830717394,16.833530366420746,,,
18876,"CARBURECO CALIA  SOCIETA' A RESPONSABILITA' LIMITATA"" IN SIGLA ""CARBURECO CALIA S.R.L.",Pompe Bianche,Altro,CALIA CARBURANTI,provinciale 156 Km 4+755   ,BARI,BA,41.12668411625126,16.75771346396482,,,
33214,CARBURANTI 3.0 S.R.L.,Enercoop,Altro,Carburanti 3.0 Bari Pasteur (BA),VIA L. PASTEUR 6 70124,BARI,BA,41.10929673404131,16.84840683488767,,,
15204,CARUCCI SILVIO,Agip Eni,Altro,Carucci Silvio Eni 38038,VIA G.D'ANNUNZIO 55. 70128  ,BARI,BA,41.13841920839663,16.77840828895569,,,
27804,CORSINI GIOSUE',Total Erg,Altro,CORSINI,VIA FANELLI 206 70100,BARI,BA,41.10462387036364,16.879003364795608,,,
10657,DE SALVATORE GIUSEPPE,Esso,Altro,De Salvatore Giuseppe,Via Fanelli 236 70125,BARI,BA,41.073551419481994,16.884897351264954,,,
28421,DESOMIT S.R.L.,Esso,Altro,Desomit Buozzi54,Via Bruno Buozzi  54b 70123,BARI,BA,41.11439825001381,16.83377042412758,,,
